,time,state,acc,ch1,ch2,ch3,ch4,ch5
257,288,f,1.4294561728421662,0.04398800000000103,0.029326000000000182,0.004887999999999781,1.6177899999999998,0.0
258,289,f,0.5122067931450349,0.029325999999999294,0.024438999999999652,0.009775999999999565,1.9599210000000005,0.0
259,290,f,0.3530515692154692,0.009775999999999565,0.029325000000000045,0.009775999999999565,1.5933519999999992,0.0
260,291,f,0.3695616387396937,0.01955199999999913,0.029326000000000182,0.009775999999999565,1.6422289999999995,0.0
261,292,f,0.2589390390067776,0.014663999999999344,0.024438000000000404,0.004887999999999781,1.7448690000000004,0.0
262,293,f,0.260432204149095,0.009775999999999565,0.029326000000000182,0.009775999999999565,1.7839689999999997,0.0
263,294,f,0.3085290910186032,0.029325999999999294,0.01955199999999913,0.009775999999999565,1.4173999999999998,0.0
264,295,f,0.2960512955421503,0.029325999999999294,0.01955199999999913,0.009775999999999565,1.564029,0.0
265,296,f,0.2884446128217369,0.04398799999999925,0.01955199999999913,0.004887999999999781,1.4467249999999985,0.0
266,297,f,0.2670633126800964,0.034212000000000575,0.029326000000000182,0.004887999999999781,1.490713,0.0
267,298,f,0.09775200000000014,0.02443999999999891,0.02443799999999952,0.0,1.1436949999999997,0.0
268,299,f,0.2560798082582925,0.029324000000000794,0.029325999999999294,0.0,1.0410560000000006,0.0
269,300,f,0.4011000223110936,0.04887400000000053,0.01954999999999973,0.0,1.520039,0.0
270,301,f,0.3832585984496095,0.04887400000000053,0.034212000000000575,0.0,1.2463330000000004,0.0
271,302,f,0.34492729554215035,0.029325999999999294,0.02443600000000101,0.0,0.840665,0.0
272,303,f,0.264006612821737,0.009775999999999565,0.01955199999999913,0.0,1.0508300000000004,0.0
273,304,f,0.26604060950555364,0.01954999999999973,0.014661999999999953,0.0,1.4418369999999991,0.0
274,305,f,0.3206499194198317,0.04398800000000103,0.01955199999999913,0.0,1.4956019999999992,0.0
275,306,f,0.20562655103727406,0.06353800000000076,0.043986000000001635,0.0,1.7790800000000004,0.0
276,307,f,0.2377634560753872,0.12707699999999988,0.014662000000000841,0.0,1.3587479999999992,0.2932549999999998
277,308,f,0.7349534083432694,0.4056680000000004,0.06353899999999958,0.0,0.8406670000000007,0.3274690000000007
278,309,f,1.4616966940507274,0.2639280000000004,0.06842499999999907,0.0,0.3812330000000004,0.1319660000000007
279,310,f,1.0705566246926894,0.11241499999999904,0.07331500000000002,0.0,1.515151,0.004887999999999781
280,311,f,1.14827895858335,0.024438999999999652,0.04887300000000172,0.0,0.058651999999999926,0.009775999999999565
281,316,g,0.138242204149095,0.02443999999999891,0.039100000000000364,0.0,0.009775999999999565,0.009775999999999565
282,317,g,0.16687310207454756,0.029326999999999437,0.04887599999999992,0.0,0.009775999999999565,0.009775999999999565
283,318,g,0.048875999999999996,0.024438999999999652,0.01955199999999913,0.0,0.004887999999999781,0.004887999999999781
284,319,g,0.13231255103727382,0.03421399999999908,0.03421300000000027,0.0,0.009775999999999565,0.004887999999999781
285,320,g,0.138242204149095,0.014663999999999344,0.03421300000000027,0.0,0.009775999999999565,0.0
286,321,g,0.14662800000000015,0.034212000000000575,0.01955199999999913,0.0,0.004887999999999781,0.0
287,322,g,0.09775199999999999,0.02443799999999952,0.01955199999999913,0.0,0.0,0.0
288,323,g,0.16687310207454753,0.019550000000000626,0.02443600000000101,0.0,0.0,0.0
289,324,g,0.08343655103727382,0.029326000000000182,0.009775999999999565,0.0,0.0,0.0
290,325,g,0.12219,0.014663999999999344,0.024438000000000404,0.0,0.0,0.0
291,346,a,0.17717299999999994,0.2297160000000029,1.2805470000000003,0.0,0.5180830000000003,0.0
292,347,a,0.4026744281365739,0.20527699999999927,1.2756599999999998,0.0,0.3812330000000004,0.0
293,348,a,0.5815285587498374,0.303029,1.1827949999999996,0.0,0.4252199999999999,0.0
294,349,a,0.2969804304834308,0.2932549999999998,0.97263,0.0,0.6500480000000004,0.0
295,350,a,0.3627686719625293,0.30791700000000066,1.2023449999999998,0.0,0.5131960000000011,0.0
296,351,a,0.31011187363703385,0.2932549999999994,1.0166169999999992,0.0,0.6940350000000001,0.0
297,352,a,0.3778182171906795,0.25415299999999963,0.9042040000000001,0.0,0.4398830000000005,0.0
298,353,a,0.31287201075484444,0.23949199999999984,1.065495,0.0,0.6011720000000005,0.0
299,354,a,0.4598949064210717,0.195503,1.021505,0.0,0.8504400000000003,0.0
300,355,a,0.3140828724636051,0.21994199999999964,0.918867,0.0,0.5571840000000008,0.0
301,356,a,0.4264195297220477,0.20527799999999896,1.0215059999999996,0.0,0.6353860000000005,0.0
302,357,a,0.24810443048343103,0.17106499999999913,0.850439000000001,0.0,0.7331370000000006,0.0
303,358,a,0.2901626908611017,0.19061700000000004,0.9042029999999994,0.0,0.7282499999999996,0.0
304,359,a,0.2779446908611015,0.1466289999999999,0.8651019999999989,0.0,0.7429119999999996,0.0
305,360,a,0.4124323391637278,0.195503,0.7771259999999995,0.0,0.4789819999999998,0.0
306,361,a,0.2501998794461571,0.2052780000000003,1.0752689999999991,0.0,0.6402749999999999,0.0
307,362,a,0.4230095157504349,0.14662700000000006,0.7331390000000004,0.0,0.5718460000000007,0.0
308,363,a,0.2985450423235884,0.22482900000000014,0.918866,0.0,0.6158359999999989,0.0
309,364,a,0.33024467595409124,0.21994300000000025,0.7966769999999999,0.0,0.5229720000000007,0.0
310,365,a,0.23498954522815024,0.3079179999999995,0.8504390000000002,0.0,0.7184760000000008,0.0
311,369,b,0.5208143739108271,0.07331100000000168,0.26392899999999964,0.0,0.591399,0.009775999999999565
312,370,b,0.3522950904514594,0.04887599999999992,0.35190600000000005,0.0,0.6256110000000001,0.009775999999999565
313,371,b,0.3927808426566726,0.05864800000000159,0.3763429999999994,0.0,0.3030310000000003,0.004887999999999781
314,372,b,0.5583120097317711,0.034212000000000575,0.19550400000000054,0.0,0.21505500000000044,0.009775999999999565
315,373,b,0.3245693277734009,0.06842400000000115,0.18572699999999864,0.0,0.2834789999999985,0.009775999999999565
316,374,b,0.3472431398238279,0.05864900000000084,0.1857290000000007,0.0,0.21016499999999996,0.009775999999999565
317,375,b,0.1490894970954384,0.0830860000000011,0.17595400000000086,0.0,0.16617900000000052,0.004887999999999781
318,376,b,0.4146517279965273,0.08308899999999975,0.6402740000000002,0.0,0.5034220000000014,0.1368519999999993
319,377,b,0.4213736531118214,0.04398800000000103,0.2052779999999994,0.0,0.40078099999999983,0.10264100000000108
320,378,b,0.30948555103727377,0.04887599999999992,0.21505500000000002,0.0,0.3958959999999992,0.1759540000000004
321,379,b,0.3094855510372739,0.03421399999999908,0.20527700000000013,0.0,0.6158359999999994,0.23949100000000054
322,380,b,0.2924360423235885,0.06353800000000076,0.21994199999999964,0.0,0.5327460000000004,0.18083999999999945
323,381,b,0.40232418243900414,0.06353799999999987,0.1857289999999998,0.0,0.2346029999999999,0.21016399999999932
324,382,b,0.2565411032142635,0.06353999999999926,0.20039300000000004,0.0,0.2150539999999994,0.2346060000000003
325,383,b,0.20772000000000004,0.05376400000000059,0.22482800000000006,0.0,0.3519059999999992,0.27859100000000003
326,384,b,0.3320408967676144,0.04887599999999992,0.20527899999999955,0.0,0.31769199999999875,0.24437899999999899
327,385,b,0.24513519717688964,0.06353799999999987,0.5229719999999998,0.0,0.733137999999999,0.24926700000000054
328,387,c,0.7456258677026544,0.3079160000000005,0.07331399999999988,0.6891500000000006,0.08797599999999982,0.024439000000000544
329,388,c,0.5905529017654682,0.10263900000000037,0.04398600000000075,0.7282489999999999,0.06842599999999965,0.009775999999999565
330,389,c,0.31185007321182023,0.0684269999999998,0.04398800000000014,1.0410549999999998,0.07331400000000078,0.009775999999999565
331,390,c,0.21055154522815034,0.04398800000000014,0.058651999999999475,1.0117290000000003,0.07820300000000023,0.009775999999999565
332,391,c,0.17754104813271204,0.08309099999999958,0.04887599999999992,0.8699910000000002,0.048875000000000224,0.004887999999999781
333,392,c,0.392881857557494,0.08797699999999997,0.029324000000000794,0.8944280000000004,0.08797800000000099,0.009775999999999565
334,393,c,0.2804791879673537,0.06354000000000015,0.058651000000000224,0.4056690000000005,0.05376400000000015,0.009775999999999565
335,394,c,0.20772200000000016,0.03910100000000005,0.02932500000000093,0.5913970000000011,0.06842500000000085,0.009775999999999565
336,395,c,0.17106600000000016,0.03421200000000013,0.048873000000001283,0.654938,0.03421399999999908,0.004887999999999781
337,396,c,0.2619708410791748,0.048874000000000965,0.03421200000000013,0.6598240000000004,0.03910000000000125,0.009775999999999565
338,397,c,0.1567505510372737,0.03421300000000027,0.03421299999999938,0.3519050000000008,0.02443799999999952,0.0
339,398,c,0.17106600000000016,0.029325999999999294,0.02443999999999891,0.5180840000000013,0.034212000000000575,0.0
340,399,c,0.13687149709543822,0.02443799999999952,0.02443600000000101,0.3567929999999997,0.019550000000000626,0.0
341,400,c,0.12711499419087646,0.034212000000000575,0.029325000000000045,0.2834830000000004,0.029325999999999294,0.0
342,401,c,0.15273699999999998,0.004887999999999781,0.034212999999999834,0.5474089999999991,0.043986000000001635,0.0
343,402,c,0.2695500962654242,0.034212000000000575,0.01955199999999913,0.4398830000000005,0.043987,0.0
344,403,c,0.24018710207454766,0.04887500000000067,0.034212999999999834,0.434996,0.04887500000000067,0.0
345,404,c,0.1876635991699857,0.043987000000000887,0.034212999999999834,0.6793749999999998,0.05864900000000084,0.0
346,405,c,0.146628,0.2052780000000012,0.14662700000000095,0.5522980000000004,0.04398600000000119,0.0
347,407,d,0.2346234970954387,0.04398899999999984,0.03910199999999886,0.024438999999999652,0.12219000000000113,0.08308800000000005
348,408,d,0.5246835472771418,0.02932799999999869,0.009775999999999565,0.009775999999999565,0.1515149999999994,0.009775999999999565
349,409,d,0.3595997115801012,0.04887500000000067,0.01955199999999913,0.004887999999999781,0.10752800000000028,0.009775999999999565
350,410,d,0.2443800000000001,0.039100000000000364,0.009775999999999565,0.009775999999999565,0.18084100000000006,0.009775999999999565
351,411,d,0.6417486711125923,0.029325000000000045,0.01955199999999913,0.009775999999999565,0.18084100000000047,0.004887999999999781
352,412,d,0.2260510000000001,0.019550000000000626,0.039100000000000364,0.004887999999999781,0.15151600000000087,0.009775999999999565
353,413,d,0.12576440867264202,0.03910199999999886,0.02932500000000093,0.009775999999999565,0.2003920000000008,0.009775999999999565
354,414,d,0.2681995107471896,0.04887400000000053,0.014663000000000091,0.009775999999999565,0.20038999999999876,0.004887999999999781
355,415,d,0.27616316054282725,0.029325000000000045,0.014663999999999344,0.009775999999999565,0.20039300000000093,0.009775999999999565
356,416,d,0.2696150181781955,0.034212999999999834,0.024438000000000404,0.009775999999999565,0.2492669999999988,0.009775999999999565
357,417,d,0.31072371158010104,0.014663999999999344,0.014663999999999344,0.0,0.2394920000000007,0.009775999999999565
358,418,d,0.2537234379067821,0.03421399999999997,0.029324000000000794,0.0,0.21505500000000002,0.0
359,419,d,0.3717205399813295,0.019550000000000626,0.034212000000000575,0.0,0.20527799999999896,0.0
360,420,d,0.25807695970991595,0.029324000000000794,0.029325999999999294,0.0,0.2297170000000004,0.0
361,421,d,0.2401871020745476,0.03421399999999997,0.024438000000000404,0.0,0.1564030000000005,0.0
362,422,d,0.2789405510372739,0.02443999999999891,0.03421399999999997,0.0,0.1955029999999991,0.0
363,423,d,0.284870204149095,0.009775999999999565,0.03421399999999997,0.0,0.2052779999999994,0.0
364,424,d,0.2258716531118212,0.029326000000000182,0.01955199999999913,0.0,0.2492650000000003,0.0
365,425,d,0.15255765311182132,0.029326999999999437,0.03421599999999847,0.0,0.13685100000000094,0.0
366,429,e,0.5978873229797774,0.019550999999999874,0.019550000000000626,0.34213199999999944,0.2688169999999994,0.0
367,430,e,0.2620083354577825,0.014663999999999344,0.029326000000000182,0.1906159999999999,0.15640299999999965,0.0
368,431,e,0.2359942041490949,0.02443799999999952,0.01955199999999913,0.23460500000000015,0.24926499999999985,0.0
369,432,e,0.25607868234596115,0.014663999999999344,0.02932799999999869,0.22483100000000045,0.2346019999999993,0.0
370,433,e,0.29063923338323483,0.02443799999999952,0.024438000000000404,0.33724200000000026,0.21993899999999966,0.0
371,434,e,0.20143365311182126,0.01955199999999913,0.02443799999999952,0.2639289999999992,0.14662700000000006,0.0
372,435,e,0.24376151074718974,0.009775999999999565,0.029324000000000794,0.3176930000000002,0.14663000000000048,0.0
373,436,e,0.30597738552050396,0.024438000000000404,0.04398799999999925,0.28348000000000084,0.2590429999999997,0.0
374,437,e,0.2459561313086875,0.029326000000000182,0.014663999999999344,0.2394909999999997,0.3128049999999991,0.0
375,438,e,0.3395152333832351,0.009775999999999565,0.024437000000000264,0.1710670000000012,0.2492669999999997,0.0
376,439,e,0.2942136420558769,0.019550000000000626,0.014663000000000091,0.24437899999999946,0.18572799999999925,0.0
377,440,e,0.1668731020745477,0.01955199999999913,0.01954999999999973,0.3421310000000002,0.12219100000000037,0.0
378,441,e,0.14662800000000042,0.009775999999999565,0.019550000000000626,0.43010800000000016,0.1808409999999996,0.0
379,442,e,0.19994048796950376,0.01954999999999973,0.01954999999999973,0.3421300000000005,0.12219100000000037,0.0
380,443,e,0.4258951072476948,0.03421499999999922,0.029324000000000794,0.5571839999999999,0.14174100000000012,0.0
381,444,e,0.27177391941983153,0.02932500000000093,0.02443799999999952,0.43010699999999824,0.2932549999999998,0.0
382,445,e,0.3387361202527432,0.01955199999999913,0.014663999999999344,0.4398830000000009,0.17106399999999944,0.0
383,447,f,0.2915013126800968,0.024437000000000708,0.014663999999999344,0.16128900000000046,1.1143710000000002,0.0
384,448,f,0.3634361675538586,0.04398700000000133,0.024438999999999208,0.014663000000000091,1.217006,0.0
385,449,f,0.384037711580101,0.029325000000000486,0.014662999999999647,0.004887999999999781,1.0850449999999996,0.0
386,450,f,0.3270374379067823,0.014663999999999344,0.009775999999999565,0.009775999999999565,0.9921799999999994,0.0
387,451,f,0.3463070836532943,0.01955199999999913,0.01955199999999913,0.009775999999999565,0.8748769999999997,0.0
388,452,f,0.32284453998132945,0.024438000000000404,0.014663999999999344,0.009775999999999565,1.0997070000000004,0.0
389,453,f,0.2316406823459613,0.01955199999999913,0.009775999999999565,0.004887999999999781,0.8993140000000008,0.0
390,454,f,0.2640066128217369,0.03909999999999947,0.03421399999999908,0.009775999999999565,0.8993170000000004,0.0
391,455,f,0.2258716531118213,0.014663999999999344,0.01955199999999913,0.009775999999999565,1.0410549999999996,0.0
392,456,f,0.16809226630801025,0.014663999999999344,0.014663999999999344,0.009775999999999565,0.8993170000000004,0.0
393,457,f,0.15255765311182118,0.034212000000000575,0.014661999999999953,0.004887999999999781,0.8015619999999997,0.0
394,458,f,0.29499275518636875,0.019550000000000626,0.01954999999999973,0.0,1.0410570000000003,0.0
395,459,f,0.2560786823459612,0.04398600000000075,0.019550000000000626,0.0,1.0948200000000003,0.0
396,460,f,0.3993758637173703,0.053760000000001806,0.03421199999999969,0.0,0.8651020000000007,0.0
397,461,f,0.29483213130868763,0.024438999999999208,0.014662000000000841,0.0,0.8406639999999999,0.0
398,462,f,0.2926375107471897,0.03909900000000155,0.024438000000000404,0.0,1.0166160000000004,0.0
399,463,f,0.2300645510372738,0.03421399999999997,0.009775999999999565,0.0,0.6256109999999997,0.0
400,464,f,0.1811885510372741,0.014663999999999344,0.02932799999999869,0.0,0.7575760000000002,0.0
401,465,f,0.11799710207454765,0.014663999999999344,0.02443999999999891,0.0,1.0752699999999993,0.0
402,468,g,0.3091475802714138,0.029325999999999294,0.024438000000000404,0.0,0.014662000000000841,0.0
403,469,g,0.19131110207454755,0.014663999999999344,0.01955199999999913,0.0,0.009775999999999565,0.0
404,470,g,0.09775200000000014,0.04398800000000014,0.034212999999999834,0.0,0.009775999999999565,0.0
405,471,g,0.19131110207454768,0.01955199999999913,0.029326999999999437,0.0,0.009775999999999565,0.0
406,472,g,0.12219000000000015,0.029326999999998993,0.04398799999999925,0.0,0.004887999999999781,0.0
407,473,g,0.13231255103727396,0.029326999999998993,0.029326000000000182,0.0,0.009775999999999565,0.0
408,474,g,0.09775200000000027,0.02443999999999891,0.03421499999999922,0.0,0.009775999999999565,0.0
409,475,g,0.048875999999999996,0.02443999999999891,0.029326999999999437,0.0,0.004887999999999781,0.0
410,476,g,0.048875999999999996,0.02932799999999869,0.02443999999999891,0.0,0.009775999999999565,0.0
411,477,g,0.09775200000000014,0.02443999999999891,0.04887599999999992,0.0,0.009775999999999565,0.0
412,478,g,0.14662800000000029,0.02443999999999891,0.01955199999999913,0.0,0.0,0.0
413,479,g,0.146628,0.01955199999999913,0.03421399999999997,0.0,0.0,0.0
414,480,g,0.11799710207454765,0.01955199999999913,0.014663999999999344,0.0,0.0,0.0
415,481,g,0.09775200000000014,0.029325999999999294,0.014663999999999344,0.0,0.0,0.0
416,482,g,0.12219,0.009775999999999565,0.01955199999999913,0.0,0.0,0.0
417,483,g,0.10787455103727382,0.014663999999999344,0.03421399999999908,0.0,0.0,0.0
418,484,g,0.14662800000000015,0.014663999999999344,0.0293249999999996,0.0,0.0,0.0
419,485,g,0.07331400000000021,0.024438000000000404,0.029326999999998993,0.0,0.0,0.0
420,507,a,0.17754104813271204,0.1075269999999997,0.830889,0.0,0.3323560000000008,0.0
421,508,a,0.36219443085484376,0.09286400000000006,0.7380240000000007,0.0,0.3176940000000004,0.0
422,509,a,0.2903405933608625,0.1026420000000008,0.7429130000000002,0.0,0.3714580000000001,0.0
423,510,a,0.3379082559877525,0.08309000000000077,0.42522100000000096,0.0,0.38611999999999996,0.0
424,511,a,0.23148005846828,0.07820200000000055,0.4154460000000002,0.0,0.4496590000000005,0.0
425,512,a,0.17464040867264205,0.11730200000000003,0.6647119999999993,0.0,0.4643200000000012,0.0
426,513,a,0.15884600000000015,0.10752900000000044,0.5327470000000001,0.0,0.4496560000000001,0.0
427,514,a,0.2651704970954382,0.08797700000000043,0.6989239999999999,0.0,0.5865110000000002,0.0
428,515,a,0.20920095970991587,0.1026410000000002,0.7135850000000001,0.0,0.3763429999999999,0.0
429,516,a,0.16687310207454764,0.13196499999999922,0.5962860000000005,0.0,0.4594339999999994,0.0
430,517,a,0.2805166823459613,0.09286600000000124,0.6989240000000012,0.0,0.43988299999999997,0.0
431,518,a,0.1970801313086875,0.10752800000000028,0.4985340000000011,0.0,0.4545460000000001,0.0
432,519,a,0.22605100000000003,0.08309000000000122,0.6109499999999999,0.0,0.3470179999999994,0.0
433,520,a,0.2059925991699858,0.09775200000000027,0.4203330000000003,0.0,0.400782,0.0
434,521,a,0.3563450296534164,0.09775400000000056,0.5034210000000003,0.0,0.3763440000000005,0.0
435,522,a,0.2466621502072594,0.09775200000000027,0.7038130000000002,0.0,0.4007810000000007,0.0
436,523,a,0.17264213130868744,0.06842599999999965,0.4056710000000003,0.0,0.4545459999999997,0.0
437,524,a,0.3299380773668519,0.08797800000000099,0.3323560000000008,0.029324000000000794,0.5669600000000004,0.0
438,525,a,0.048875999999999996,0.23949200000000026,0.29325600000000085,0.009775999999999565,0.322581,0.0
439,527,b,0.3770315459272476,0.058651000000001126,0.40567000000000064,0.009775999999999565,0.5474090000000005,0.05865000000000009
440,528,b,0.510619439956993,0.04398800000000103,0.3079180000000004,0.004887999999999781,0.5034209999999999,0.11730300000000105
441,529,b,0.4102755058319209,0.029325999999999294,0.3176929999999998,0.009775999999999565,0.4789820000000002,0.16617799999999994
442,530,b,0.21427215474738798,0.05376200000000031,0.3079160000000001,0.009775999999999565,0.4398800000000001,0.14173999999999953
443,531,b,0.2692489816898109,0.04398600000000075,0.28836500000000065,0.009775999999999565,0.3665689999999993,0.1270790000000006
444,532,b,0.18209999419087647,0.05865000000000097,0.2834810000000001,0.004887999999999781,0.3910070000000001,0.1710649999999987
445,533,b,0.26980298045983503,0.0537620000000012,0.3128040000000003,0.009775999999999565,0.283477,0.03421300000000027
446,534,b,0.2891166186198909,0.04887599999999992,0.3030299999999997,0.009775999999999565,0.259042,0.009775999999999565
447,535,b,0.3083766518428264,0.06353500000000213,0.33724200000000026,0.0,0.28836700000000004,0.009775999999999565
448,536,b,0.4095183554212519,0.04398900000000028,0.28836899999999893,0.0,0.2590419999999991,0.004887999999999781
449,537,b,0.3663743649233484,0.029325999999999294,0.2883650000000002,0.0,0.3812309999999992,0.009775999999999565
450,538,b,0.28520997007156396,0.024438999999999652,0.2737059999999993,0.0,0.2981419999999999,0.009775999999999565
451,539,b,0.21198996954199475,0.039100999999999615,0.24926600000000046,0.0,0.1857289999999998,0.009775999999999565
452,540,b,0.3106079329216164,0.039100000000000364,0.239493,0.0,0.1173030000000006,0.004887999999999781
453,541,b,0.3479366064720745,0.02443799999999952,0.3128040000000003,0.0,0.2932560000000004,0.009775999999999565
454,542,b,0.30269246047506004,0.034212000000000575,0.2883669999999996,0.0,0.23948999999999954,0.009775999999999565
455,543,b,0.2257329575704984,0.039100000000000364,0.21016599999999966,0.0,0.1466290000000008,0.009775999999999565
456,544,b,0.2847984421648711,0.029325999999999294,0.24437899999999899,0.0,0.2297159999999989,0.0
457,545,b,0.2721454604750602,0.034212000000000575,0.268818,0.0,0.15151700000000054,0.0
458,547,c,0.2045074787852492,0.8113399999999991,0.25415499999999946,0.03910099999999917,0.6695989999999998,0.014663999999999344
459,548,c,0.5904896888795552,0.36656900000000014,0.024438000000000404,0.3470180000000003,0.12219000000000026,0.004887999999999781
460,549,c,0.4507459685976169,0.07331200000000138,0.024438999999999652,0.3812329999999995,0.06353799999999987,0.009775999999999565
461,550,c,0.27127949709543825,0.03421200000000102,0.039102999999999,0.16129099999999985,0.03910100000000005,0.009775999999999565
462,551,c,0.2602695802714137,0.06353800000000165,0.024438000000000404,0.2248279999999996,0.03910199999999975,0.009775999999999565
463,552,c,0.20562655103727376,0.08797700000000086,0.014663999999999344,0.24437800000000065,0.05865000000000097,0.004887999999999781
464,553,c,0.2297754304834309,0.08797500000000147,0.019550000000000626,0.12707600000000066,0.043986000000001635,0.009775999999999565
465,554,c,0.32052154522815024,0.058649000000001277,0.02443999999999891,0.10263899999999948,0.03421399999999908,0.009775999999999565
466,555,c,0.2594275452281504,0.07820100000000041,0.03421300000000072,0.06353800000000076,0.024438000000000404,0.009775999999999565
467,556,c,0.3471193638714237,0.08309000000000077,0.039100999999999615,0.1955050000000007,0.05865000000000097,0.004887999999999781
468,557,c,0.1906724912863148,0.11241500000000038,0.043989999999998634,0.18084199999999973,0.058651999999999475,0.009775999999999565
469,558,c,0.19000276470143773,0.12219100000000037,0.01955199999999913,0.2492670000000001,0.07820199999999923,0.0
470,559,c,0.2365395991699857,0.09286600000000078,0.02443999999999891,0.14662699999999962,0.06842600000000054,0.0
471,560,c,0.2349895452281503,0.07331200000000138,0.024438000000000404,0.14173999999999953,0.07820099999999996,0.0
472,561,c,0.19550400000000007,0.0684260000000001,0.048875000000000224,0.131965000000001,0.06842600000000099,0.0
473,562,c,0.16896855103727382,0.09286600000000078,0.03421300000000027,0.12218900000000055,0.0684260000000001,0.0
474,563,c,0.2782586095055538,0.08797700000000043,0.04887699999999917,0.29325300000000004,0.06842600000000054,0.0
475,564,c,0.2854724879695037,0.10264100000000108,0.034212999999999834,0.13196499999999967,0.0635390000000009,0.0
476,565,c,0.20352910207454755,0.10752799999999983,0.04887599999999903,0.2541550000000008,0.03421100000000088,0.0
477,566,c,0.2942298128341497,0.13196800000000142,0.03910199999999886,0.36656900000000014,0.058651999999999926,0.0
478,567,c,0.2742971879565396,0.07331300000000063,0.04398800000000103,0.2492659999999991,0.04398900000000028,0.0
479,568,c,0.2912642796476553,0.08309100000000047,0.029325999999999294,0.2492680000000003,0.0928650000000002,0.0
480,569,c,0.17047805276840705,0.08308900000000019,0.014663999999999344,0.09286500000000107,0.06353700000000062,0.0
481,570,c,0.1686814304834308,0.08308900000000108,0.05865000000000009,0.21505500000000002,0.048874000000001416,0.0
482,571,c,0.2575209626221326,0.09286500000000064,0.048874000000001416,0.1612909999999994,0.07331200000000092,0.0
483,572,c,0.12219,0.07820099999999996,0.03910199999999975,0.15640100000000068,0.039100000000000364,0.0
484,573,c,0.12829900000000016,0.09775199999999984,0.039100000000000364,0.19061599999999945,0.07820000000000071,0.0
485,574,c,0.18209999419087655,0.08309000000000033,0.04887599999999992,0.18572999999999995,0.029325000000000486,0.0
486,575,c,0.2203080481327121,0.08797700000000086,0.039100000000000364,0.1221889999999992,0.06842500000000085,0.0
487,576,c,0.20864496262213245,0.07820099999999996,0.029326999999998993,0.1221920000000014,0.043987000000000887,0.0
488,577,c,0.230064551037274,0.08308800000000137,0.024438999999999208,0.1759529999999998,0.06353700000000062,0.0
489,578,c,0.09775199999999999,0.09775200000000073,0.03421399999999908,0.15151600000000046,0.04887599999999992,0.0
490,579,c,0.19550399999999998,0.08308900000000062,0.04398899999999939,0.15151599999999954,0.02443799999999952,0.0
491,580,c,0.16831538235071894,0.09775300000000042,0.029326000000000182,0.185727,0.029326000000000182,0.0
492,581,c,0.2597935933608622,0.09775400000000099,0.043987000000000887,0.131965000000001,0.043987000000000887,0.0
493,582,c,0.2709395263295782,0.11241800000000124,0.034212999999999834,0.10263899999999904,0.07331500000000046,0.0
494,583,c,0.15155299419087653,0.08308800000000094,0.04887699999999917,0.16128899999999868,0.04887499999999978,0.0
495,584,c,0.19388085182624487,0.08797600000000028,0.048874000000001416,0.19550399999999968,0.024438999999999652,0.0
496,585,c,0.21055154522815045,0.3665700000000007,0.0977510000000006,0.7135870000000009,0.07820000000000071,0.0
497,587,d,0.981499526830716,0.09775200000000027,0.053763000000000005,0.024438999999999652,0.25904099999999985,0.2052779999999994
498,588,d,0.3631741202527431,0.07331399999999988,0.01955199999999913,0.004887999999999781,0.4154449999999996,0.2785929999999999
499,589,d,0.2948321313086874,0.06353700000000106,0.029326000000000182,0.009775999999999565,0.3616820000000001,0.1955029999999991
500,590,d,0.3623771020745475,0.05865000000000097,0.024438000000000404,0.009775999999999565,0.3519059999999992,0.0977509999999997
501,591,d,0.21574910207454745,0.04887400000000053,0.02443999999999891,0.009775999999999565,0.3421280000000002,0.1173030000000006
502,592,d,0.15255765311182112,0.0537610000000015,0.02932799999999869,0.004887999999999781,0.3323550000000006,0.07820300000000069
503,593,d,0.3429290181781958,0.06353700000000106,0.043989999999998634,0.009775999999999565,0.35679200000000044,0.21505199999999916
504,594,d,0.2328598465794239,0.03909900000000022,0.03421499999999922,0.009775999999999565,0.36656999999999984,0.17106500000000002
505,595,d,0.2890631020745476,0.048873000000001283,0.04887699999999917,0.009775999999999565,0.3812310000000001,0.1466289999999999
506,596,d,0.2258716531118212,0.053763000000000886,0.03421399999999997,0.004887999999999781,0.3323569999999996,0.039100000000000364
507,597,d,0.2648686921185985,0.053761999999999865,0.02932799999999869,0.004887999999999781,0.38611999999999996,0.08797699999999997
508,598,d,0.24018710207454766,0.043987000000000887,0.03421599999999847,0.0,0.3861180000000002,0.1075260000000009
509,599,d,0.15675055103727392,0.05865000000000009,0.04887799999999931,0.0,0.4252190000000001,0.08797800000000011
510,600,d,0.2410491813714092,0.06842499999999996,0.053765999999998204,0.0,0.3323550000000002,0.06353999999999971
511,601,d,0.19550399999999998,0.05376400000000015,0.004887999999999781,0.0,0.3274680000000001,0.04398800000000014
512,602,d,0.2193235107471896,0.03909900000000111,0.03910199999999886,0.0,0.43499500000000013,0.004887999999999781
513,603,d,0.10787455103727377,0.06353700000000106,0.02932799999999869,0.0,0.303029,0.009775999999999565
514,604,d,0.3049546823459611,0.0586490000000004,0.01955199999999913,0.0,0.24437899999999946,0.0782020000000001
515,605,d,0.21155620414909504,0.08308800000000137,0.024438000000000404,0.205279,0.195503,0.23460500000000015
516,607,e,0.6656958627253835,0.014663999999999344,0.03421599999999847,0.752688,0.16129100000000118,0.009775999999999565
517,608,e,0.9393583183351094,0.03910399999999825,0.01955199999999913,0.8895409999999999,0.06842499999999996,0.009775999999999565
